
 --- Table  1: Summary of nuclide data: 

 Data for 282 nuclides included in calculation:

 - 282 Transport nuclides
 - No dosimetry nuclides
 - No decay nuclides
 - 8094 reaction channels
 - 3441 special reactions
 - No transmutation reactions
 - 79 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - All reaction linked to target

 Columns:

  1. Index
  2. Level (first occurence in transmutation paths)
  3. Name (nuclide identifier data)
  4. Library ID
  5. Primary data type: TRA = transport
                        DOS = dosimetry
                        SAB = thermal scattering
                        DEC = only decay data
                        STR = only structural data (mass)
                        PHO = photon interaction data
  6. Z (atomic number)
  7. A (isotope number)
  8. I (isomeric state)
  9. Atomic weight
 10. Temperature (in Kelvin)
 11. Decay constant (1/s)
 12. Flags: I - nuclide is present in initial composition
            B - nuclide is involved in burnup calculation
            A - nuclide is produced as activation product
            D - nuclide is produced as decay product
            F - nuclide is produced as fission product
            B - nuclide is produced in decay or transmutation branching
            T - nuclide has neutron transport cross section data
            S - nuclide has S(a,b) data
            I - nuclide has isomeric branching reactions
            F - nuclide is fissile
            P - nuclide is a delayed neutron precursor
            D - nuclide has delayed neutron data
            U - nuclide has uses ures ptable data
            T - nuclide cross sections are adjusted by TMS
            D - nuclide has dosimetry cross section data
            R - nuclide has radioactive decay data
            N - nuclide has neutron-induced fission yield data
            S - nuclide has spontaneous fission yield data
            P - nuclide has photon transport cross section data
            T - nuclide has supplementary transmutation cross section data

   2    MT =     16  Q = -8.27810E+00 MeV  Emin = 8.33910E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.50472E+01 MeV  Emin = 1.51581E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -3.07990E+00 MeV  Emin = 3.10259E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -7.42864E+00 MeV  Emin = 8.33910E+00 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     32  Q = -1.31136E+01 MeV  Emin = 1.45000E+01 MeV  frac = 1.00000E+00  : (n,nd)
   7    MT =     33  Q = -1.33856E+01 MeV  Emin = 1.50000E+01 MeV  frac = 1.00000E+00  : (n,nt)
   8    MT =     51  Q = -4.55999E-01 MeV  Emin = 4.59360E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   9    MT =     52  Q = -8.48999E-01 MeV  Emin = 8.55255E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
  10    MT =     53  Q = -9.79999E-01 MeV  Emin = 9.87220E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  11    MT =     54  Q = -1.49000E+00 MeV  Emin = 1.50098E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  12    MT =     55  Q = -1.87000E+00 MeV  Emin = 1.88378E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  13    MT =     56  Q = -2.07000E+00 MeV  Emin = 2.08525E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  14    MT =     57  Q = -2.15000E+00 MeV  Emin = 2.16584E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  15    MT =     91  Q = -2.30000E+00 MeV  Emin = 2.31695E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  16    MT =    102  Q =  4.28139E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  17    MT =    103  Q = -3.56252E+00 MeV  Emin = 5.15624E+00 MeV  frac = 1.00000E+00  : (n,p)
  18    MT =    104  Q = -5.11852E+00 MeV  Emin = 7.00000E+00 MeV  frac = 1.00000E+00  : (n,d)
  19    MT =    105  Q = -6.92846E+00 MeV  Emin = 9.00000E+00 MeV  frac = 1.00000E+00  : (n,t)
  20    MT =    107  Q =  3.06421E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 1 additional transport branch:

   1    MT =    102  Q =  4.28139E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)

 5 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 5.11718E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 6.97951E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 9.00000E+00 MeV  : total triton production
   4    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total alpha production
   5    MT =      4  Q =  0.00000E+00 MeV  Emin = 4.59360E-01 MeV  : total inelastic scattering

 Nuclide  157 / 282 : 56132.09c -- barium 132 (Ba-132)

 Pointers                     : 496323 56972650
 Primary type                 : Transport
 Nuclide ZAI                  : 561320
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/56132ENDF7.ace
 Atomic weight (AW)           : 131.90514
 Atomic weight ratio (AWR)    : 130.77200
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 22 reaction channels
 - 6 special reactions
 - No transmutation reactions
 - 1 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 22 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -9.80310E+00 MeV  Emin = 1.00000E+01 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.73022E+01 MeV  Emin = 1.74345E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -1.01370E+00 MeV  Emin = 1.02146E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -7.68064E+00 MeV  Emin = 8.52919E+00 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     51  Q = -4.64599E-01 MeV  Emin = 4.68153E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   7    MT =     52  Q = -1.03170E+00 MeV  Emin = 1.03959E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   8    MT =     53  Q = -1.12760E+00 MeV  Emin = 1.13622E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
   9    MT =     54  Q = -1.50300E+00 MeV  Emin = 1.51449E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  10    MT =     55  Q = -1.51120E+00 MeV  Emin = 1.52276E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  11    MT =     56  Q = -1.68580E+00 MeV  Emin = 1.69869E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  12    MT =     57  Q = -1.72940E+00 MeV  Emin = 1.74263E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  13    MT =     58  Q = -1.93280E+00 MeV  Emin = 1.94758E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  14    MT =     59  Q = -1.99820E+00 MeV  Emin = 2.01348E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  15    MT =     60  Q = -2.02700E+00 MeV  Emin = 2.04250E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  16    MT =     91  Q = -2.04630E+00 MeV  Emin = 2.06195E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  17    MT =    102  Q =  7.18739E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  18    MT =    103  Q = -4.95538E-01 MeV  Emin = 1.02146E+00 MeV  frac = 1.00000E+00  : (n,p)
  19    MT =    104  Q = -5.37052E+00 MeV  Emin = 7.00000E+00 MeV  frac = 1.00000E+00  : (n,d)
  20    MT =    105  Q = -8.46446E+00 MeV  Emin = 1.00000E+01 MeV  frac = 1.00000E+00  : (n,t)
  21    MT =    106  Q = -5.42773E+00 MeV  Emin = 8.52919E+00 MeV  frac = 1.00000E+00  : (n,He-3)
  22    MT =    107  Q =  5.89870E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 1 additional transport branch:

   1    MT =    102  Q =  7.18739E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)

 6 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 1.00000E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 7.00000E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 1.00000E+01 MeV  : total triton production
   4    MT =    206  Q =  0.00000E+00 MeV  Emin = 8.52919E+00 MeV  : total He-3 production
   5    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total alpha production
   6    MT =      4  Q =  0.00000E+00 MeV  Emin = 4.68153E-01 MeV  : total inelastic scattering

 Nuclide  158 / 282 : 56133.09c -- barium 133 (Ba-133)

 Pointers                     : 498535 57008505
 Primary type                 : Transport
 Nuclide ZAI                  : 561330
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/56133ENDF7.ace
 Atomic weight (AW)           : 132.90574
 Atomic weight ratio (AWR)    : 131.76400
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 28 reaction channels
 - 32 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 28 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -7.18900E+00 MeV  Emin = 7.24356E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.70070E+01 MeV  Emin = 1.71361E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -1.28600E+00 MeV  Emin = 7.00000E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     24  Q = -8.19300E+00 MeV  Emin = 1.40000E+01 MeV  frac = 1.00000E+00  : (n,2nalpha)
   6    MT =     28  Q = -7.68700E+00 MeV  Emin = 9.00000E+00 MeV  frac = 1.00000E+00  : (n,np)
   7    MT =     41  Q = -1.48550E+01 MeV  Emin = 1.60000E+01 MeV  frac = 1.00000E+00  : (n,2np)
   8    MT =     51  Q = -1.23200E-02 MeV  Emin = 1.24135E-02 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   9    MT =     52  Q = -2.88250E-01 MeV  Emin = 2.90438E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
  10    MT =     53  Q = -2.91170E-01 MeV  Emin = 2.93380E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  11    MT =     54  Q = -3.02370E-01 MeV  Emin = 3.04665E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  12    MT =     55  Q = -5.39790E-01 MeV  Emin = 5.43887E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  13    MT =     56  Q = -5.77550E-01 MeV  Emin = 5.81933E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  14    MT =     57  Q = -6.30560E-01 MeV  Emin = 6.35346E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  15    MT =     58  Q = -6.76480E-01 MeV  Emin = 6.81614E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  16    MT =     59  Q = -7.94000E-01 MeV  Emin = 8.00026E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  17    MT =     60  Q = -8.58500E-01 MeV  Emin = 8.65016E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  18    MT =     61  Q = -8.62760E-01 MeV  Emin = 8.69308E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  19    MT =     62  Q = -8.83340E-01 MeV  Emin = 8.90044E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  20    MT =     63  Q = -8.87110E-01 MeV  Emin = 8.93843E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 13. excited state
  21    MT =     64  Q = -9.02000E-01 MeV  Emin = 9.08846E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 14. excited state
  22    MT =     65  Q = -9.23940E-01 MeV  Emin = 9.30952E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 15. excited state
  23    MT =     66  Q = -9.68800E-01 MeV  Emin = 9.76153E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 16. excited state
  24    MT =     67  Q = -1.02158E+00 MeV  Emin = 1.02933E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 17. excited state
  25    MT =     91  Q = -7.86035E-01 MeV  Emin = 7.92001E-01 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  26    MT =    102  Q =  9.46800E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  27    MT =    103  Q =  0.00000E+00 MeV  Emin = 3.02400E-01 MeV  frac = 1.00000E+00  : (n,p)
  28    MT =    107  Q =  0.00000E+00 MeV  Emin = 9.99999E-05 MeV  frac = 1.00000E+00  : (n,alpha)

 32 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 2.93380E-01 MeV  : total proton production
   2    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-05 MeV  : total alpha production
   3    MT =    600  Q =  1.30000E+00 MeV  Emin = 3.02400E-01 MeV  : (n,p) to ground state
   4    MT =    601  Q =  1.21900E+00 MeV  Emin = 3.70000E-01 MeV  : (n,p1)
   5    MT =    602  Q =  1.13939E+00 MeV  Emin = 4.40000E-01 MeV  : (n,p2)
   6    MT =    603  Q =  9.16150E-01 MeV  Emin = 6.60000E-01 MeV  : (n,p3)
   7    MT =    604  Q =  8.62990E-01 MeV  Emin = 7.20000E-01 MeV  : (n,p4)
   8    MT =    605  Q =  6.67440E-01 MeV  Emin = 9.02000E-01 MeV  : (n,p5)
   9    MT =    606  Q =  6.59610E-01 MeV  Emin = 9.02000E-01 MeV  : (n,p6)
  10    MT =    607  Q =  5.94460E-01 MeV  Emin = 9.02000E-01 MeV  : (n,p7)
  11    MT =    608  Q =  5.71700E-01 MeV  Emin = 9.02000E-01 MeV  : (n,p8)
  12    MT =    609  Q =  5.32290E-01 MeV  Emin = 1.06000E+00 MeV  : (n,p9)
  13    MT =    610  Q =  5.11220E-01 MeV  Emin = 1.06000E+00 MeV  : (n,p10)
  14    MT =    611  Q =  4.80940E-01 MeV  Emin = 1.07000E+00 MeV  : (n,p11)
  15    MT =    649  Q =  4.80940E-01 MeV  Emin = 1.15000E+00 MeV  : (n,p) to continuum
  16    MT =    800  Q =  7.97000E+00 MeV  Emin = 9.99999E-05 MeV  : (n,alpha) to ground state
  17    MT =    801  Q =  7.43391E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a1)
  18    MT =    802  Q =  6.84785E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a2)
  19    MT =    803  Q =  6.76539E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a3)
  20    MT =    804  Q =  6.37970E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a4)
  21    MT =    805  Q =  6.33747E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a5)
  22    MT =    806  Q =  6.17646E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a6)
  23    MT =    807  Q =  6.16182E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a7)
  24    MT =    808  Q =  6.02591E+00 MeV  Emin = 1.20000E-01 MeV  : (n,a8)
  25    MT =    809  Q =  5.95291E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a9)
  26    MT =    810  Q =  5.91040E+00 MeV  Emin = 1.23000E-02 MeV  : (n,a10)
  27    MT =    811  Q =  5.88804E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a11)
  28    MT =    812  Q =  5.86662E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a12)
  29    MT =    813  Q =  5.81979E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a13)
  30    MT =    814  Q =  5.79836E+00 MeV  Emin = 9.99999E-05 MeV  : (n,a14)
  31    MT =    849  Q =  5.79836E+00 MeV  Emin = 9.99999E-05 MeV  : (n,alpha) to continuum
  32    MT =      4  Q =  0.00000E+00 MeV  Emin = 1.24135E-02 MeV  : total inelastic scattering

 Nuclide  159 / 282 : 56134.09c -- barium 134 (Ba-134)

 Pointers                     : 502960 57348158
 Primary type                 : Transport
 Nuclide ZAI                  : 561340
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/56134ENDF7.ace
 Atomic weight (AW)           : 133.90431
 Atomic weight ratio (AWR)    : 132.75400
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 24 reaction channels
 - 5 special reactions
 - No transmutation reactions
 - 1 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 24 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -9.47510E+00 MeV  Emin = 9.54648E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.66672E+01 MeV  Emin = 1.67928E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -1.50880E+00 MeV  Emin = 1.52017E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -8.17264E+00 MeV  Emin = 9.00000E+00 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     51  Q = -6.04699E-01 MeV  Emin = 6.09255E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   7    MT =     52  Q = -1.16790E+00 MeV  Emin = 1.17670E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   8    MT =     53  Q = -1.40060E+00 MeV  Emin = 1.41115E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
   9    MT =     54  Q = -1.64330E+00 MeV  Emin = 1.65568E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  10    MT =     55  Q = -1.76050E+00 MeV  Emin = 1.77376E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  11    MT =     56  Q = -1.96990E+00 MeV  Emin = 1.98474E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  12    MT =     57  Q = -2.02920E+00 MeV  Emin = 2.04449E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  13    MT =     58  Q = -2.08830E+00 MeV  Emin = 2.10403E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  14    MT =     59  Q = -2.15970E+00 MeV  Emin = 2.17597E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  15    MT =     60  Q = -2.25460E+00 MeV  Emin = 2.27158E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  16    MT =     61  Q = -2.33680E+00 MeV  Emin = 2.35440E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  17    MT =     62  Q = -2.37910E+00 MeV  Emin = 2.39702E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  18    MT =     63  Q = -2.48860E+00 MeV  Emin = 2.50735E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 13. excited state
  19    MT =     91  Q = -2.54000E+00 MeV  Emin = 2.55913E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  20    MT =    102  Q =  6.97339E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  21    MT =    103  Q = -1.27654E+00 MeV  Emin = 2.00000E+00 MeV  frac = 1.00000E+00  : (n,p)
  22    MT =    104  Q = -5.86252E+00 MeV  Emin = 7.00000E+00 MeV  frac = 1.00000E+00  : (n,d)
  23    MT =    105  Q = -8.66746E+00 MeV  Emin = 1.00000E+01 MeV  frac = 1.00000E+00  : (n,t)
  24    MT =    107  Q =  5.10720E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 1 additional transport branch:

   1    MT =    102  Q =  6.97339E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)

 5 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 2.00000E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 6.94839E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 9.97166E+00 MeV  : total triton production
   4    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total alpha production
   5    MT =      4  Q =  0.00000E+00 MeV  Emin = 6.09255E-01 MeV  : total inelastic scattering

 Nuclide  160 / 282 : 56135.09c -- barium 135 (Ba-135)

 Pointers                     : 505244 57413986
 Primary type                 : Transport
 Nuclide ZAI                  : 561350
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/56135ENDF7.ace
 Atomic weight (AW)           : 134.90591
 Atomic weight ratio (AWR)    : 133.74700
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 20 reaction channels
 - 6 special reactions
 - No transmutation reactions
 - 1 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 20 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -6.97810E+00 MeV  Emin = 7.11666E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.64532E+01 MeV  Emin = 1.65762E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -1.87090E+00 MeV  Emin = 2.00000E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -8.25464E+00 MeV  Emin = 9.00000E+00 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     32  Q = -1.28406E+01 MeV  Emin = 1.45000E+01 MeV  frac = 1.00000E+00  : (n,nd)
   7    MT =     51  Q = -2.21000E-01 MeV  Emin = 2.22653E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   8    MT =     52  Q = -2.68200E-01 MeV  Emin = 2.70205E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   9    MT =     53  Q = -4.80599E-01 MeV  Emin = 4.84193E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  10    MT =     54  Q = -5.87899E-01 MeV  Emin = 5.92296E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  11    MT =     55  Q = -8.54999E-01 MeV  Emin = 8.61393E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  12    MT =     56  Q = -8.74499E-01 MeV  Emin = 8.81038E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  13    MT =     57  Q = -9.79999E-01 MeV  Emin = 9.87327E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  14    MT =     91  Q = -1.17000E+00 MeV  Emin = 1.17875E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  15    MT =    102  Q =  9.10739E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  16    MT =    103  Q =  5.77454E-01 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,p)
  17    MT =    104  Q = -5.94452E+00 MeV  Emin = 7.11666E+00 MeV  frac = 1.00000E+00  : (n,d)
  18    MT =    105  Q = -6.65546E+00 MeV  Emin = 8.31636E+00 MeV  frac = 1.00000E+00  : (n,t)
  19    MT =    106  Q = -7.06383E+00 MeV  Emin = 1.10000E+01 MeV  frac = 1.00000E+00  : (n,He-3)
  20    MT =    107  Q =  7.07019E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 1 additional transport branch:

   1    MT =    102  Q =  9.10739E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)

 6 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 7.07347E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 8.29704E+00 MeV  : total triton production
   4    MT =    206  Q =  0.00000E+00 MeV  Emin = 1.09840E+01 MeV  : total He-3 production
   5    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total alpha production
   6    MT =      4  Q =  0.00000E+00 MeV  Emin = 2.22653E-01 MeV  : total inelastic scattering

 Nuclide  161 / 282 : 56136.09c -- barium 136 (Ba-136)

 Pointers                     : 507312 57487620
 Primary type                 : Transport
 Nuclide ZAI                  : 561360
 Library ID                   : 09c
